freq,quant_inc,coicop,unit,geo,1988,1994,1999,2005,2010,time,values
A,QU5,CP072,PM,HU,,,,83.0,65.0,2015,89.0
A,QU5,CP072,PM,PL,,,,63.0,70.0,2015,70.0
A,QU5,CP072,PM,RO,,,,67.0,49.0,2015,54.0
A,QU5,CP072,PM,SK,,,,56.0,60.0,2015,59.0
A,QU5,CP073,PM,AT,,11.3,5.1,6.0,10.0,2015,7.0
A,QU5,CP073,PM,CZ,,,,16.0,16.0,2015,17.0
A,QU5,CP073,PM,HU,,,,24.0,16.0,2015,14.0
A,QU5,CP073,PM,PL,,,,18.0,13.0,2015,12.0
A,QU5,CP073,PM,RO,,,,16.0,12.0,2015,13.0
A,QU5,CP073,PM,SK,,,,20.0,16.0,2015,17.0
A,QU5,CP08,PM,AT,,17.4,21.8,21.0,15.0,2015,13.0
A,QU5,CP08,PM,CZ,,,,41.0,45.0,2015,41.0
A,QU5,CP08,PM,HU,,,,67.0,52.0,2015,58.0
A,QU5,CP08,PM,PL,,,,50.0,39.0,2015,41.0
A,QU5,CP08,PM,RO,,,,60.0,42.0,2015,42.0
A,QU5,CP08,PM,SK,,,,46.0,52.0,2015,47.0
A,QU5,CP081,PM,AT,,5.8,0.6,1.0,1.0,2015,0.0
A,QU5,CP081,PM,CZ,,,,1.0,1.0,2015,1.0
A,QU5,CP081,PM,HU,,,,0.0,0.0,2015,0.0
A,QU5,CP081,PM,PL,,,,,0.0,2015,0.0
A,QU5,CP081,PM,RO,,,,0.0,0.0,2015,0.0
A,QU5,CP081,PM,SK,,,,1.0,0.0,2015,0.0
A,QU5,CP082,PM,AT,,5.8,1.8,1.0,2.0,2015,4.0
A,QU5,CP082,PM,CZ,,,,3.0,3.0,2015,5.0
A,QU5,CP082,PM,HU,,,,2.0,1.0,2015,2.0
A,QU5,CP082,PM,PL,,,,1.0,1.0,2015,1.0
A,QU5,CP082,PM,RO,,,,1.0,0.0,2015,1.0
A,QU5,CP082,PM,SK,,,,1.0,1.0,2015,0.0
A,QU5,CP083,PM,AT,,5.8,19.4,20.0,12.0,2015,9.0
A,QU5,CP083,PM,CZ,,,,37.0,41.0,2015,35.0
A,QU5,CP083,PM,HU,,,,65.0,50.0,2015,56.0
A,QU5,CP083,PM,PL,,,,49.0,38.0,2015,39.0
A,QU5,CP083,PM,RO,,,,59.0,41.0,2015,40.0
A,QU5,CP083,PM,SK,,,,43.0,51.0,2015,47.0
A,QU5,CP09,PM,AT,,88.0,140.0,144.0,146.0,2015,132.0
A,QU5,CP09,PM,CZ,,,,112.0,122.0,2015,116.0
A,QU5,CP09,PM,HU,,,,112.0,81.0,2015,71.0
A,QU5,CP09,PM,PL,,,,85.0,97.0,2015,81.0
A,QU5,CP09,PM,RO,,,,55.0,38.0,2015,43.0
A,QU5,CP09,PM,SK,,,,77.0,103.0,2015,67.0
A,QU5,CP091,PM,AT,,0.0,21.2,21.0,22.0,2015,13.0
A,QU5,CP091,PM,CZ,,,,19.0,19.0,2015,13.0
A,QU5,CP091,PM,HU,,,,15.0,8.0,2015,7.0
A,QU5,CP091,PM,PL,,,,13.0,13.0,2015,8.0
A,QU5,CP091,PM,RO,,,,9.0,4.0,2015,6.0
A,QU5,CP091,PM,SK,,,,14.0,13.0,2015,11.0
A,QU5,CP092,PM,AT,,0.0,1.7,3.0,4.0,2015,4.0
A,QU5,CP092,PM,CZ,,,,1.0,2.0,2015,2.0
A,QU5,CP092,PM,HU,,,,0.0,0.0,2015,0.0
A,QU5,CP092,PM,PL,,,,1.0,1.0,2015,1.0
A,QU5,CP092,PM,RO,,,,0.0,0.0,2015,0.0
A,QU5,CP092,PM,SK,,,,5.0,1.0,2015,1.0
A,QU5,CP093,PM,AT,,0.0,21.5,20.0,24.0,2015,23.0
A,QU5,CP093,PM,CZ,,,,23.0,30.0,2015,31.0
A,QU5,CP093,PM,HU,,,,14.0,12.0,2015,12.0
A,QU5,CP093,PM,PL,,,,14.0,18.0,2015,18.0
A,QU5,CP093,PM,RO,,,,7.0,6.0,2015,6.0
A,QU5,CP093,PM,SK,,,,14.0,21.0,2015,10.0
A,QU5,CP094,PM,AT,,0.0,24.1,29.0,26.0,2015,25.0
A,QU5,CP094,PM,CZ,,,,25.0,29.0,2015,30.0
A,QU5,CP094,PM,HU,,,,27.0,21.0,2015,21.0
A,QU5,CP094,PM,PL,,,,23.0,29.0,2015,17.0
A,QU5,CP094,PM,RO,,,,16.0,12.0,2015,10.0
A,QU5,CP094,PM,SK,,,,15.0,17.0,2015,19.0
A,QU5,CP095,PM,AT,,15.7,16.9,14.0,14.0,2015,11.0
A,QU5,CP095,PM,CZ,,,,13.0,12.0,2015,10.0
A,QU5,CP095,PM,HU,,,,17.0,12.0,2015,7.0
A,QU5,CP095,PM,PL,,,,15.0,11.0,2015,9.0
A,QU5,CP095,PM,RO,,,,12.0,9.0,2015,8.0
A,QU5,CP095,PM,SK,,,,12.0,9.0,2015,5.0
A,QU5,CP096,PM,AT,,0.0,54.6,57.0,56.0,2015,56.0
A,QU5,CP096,PM,CZ,,,,30.0,30.0,2015,29.0
A,QU5,CP096,PM,HU,,,,39.0,27.0,2015,24.0
A,QU5,CP096,PM,PL,,,,20.0,25.0,2015,28.0
A,QU5,CP096,PM,RO,,,,11.0,7.0,2015,14.0
A,QU5,CP096,PM,SK,,,,17.0,42.0,2015,21.0
A,QU5,CP10,PM,AT,,15.1,1.5,7.0,13.0,2015,15.0
A,QU5,CP10,PM,CZ,,,,5.0,12.0,2015,10.0
A,QU5,CP10,PM,HU,,,,10.0,11.0,2015,10.0
A,QU5,CP10,PM,PL,,,,22.0,19.0,2015,16.0
A,QU5,CP10,PM,RO,,,,14.0,9.0,2015,6.0
A,QU5,CP10,PM,SK,,,,11.0,5.0,2015,10.0
A,QU5,CP101,PM,AT,,3.0,0.1,1.0,2.0,2015,2.0
A,QU5,CP101,PM,CZ,,,,,2.0,2015,3.0
A,QU5,CP101,PM,HU,,,,2.0,2.0,2015,1.0
A,QU5,CP101,PM,PL,,,,,7.0,2015,7.0
A,QU5,CP101,PM,RO,,,,2.0,2.0,2015,1.0
A,QU5,CP101,PM,SK,,,,1.0,1.0,2015,1.0
A,QU5,CP102,PM,AT,,3.0,0.2,0.0,1.0,2015,2.0
A,QU5,CP102,PM,CZ,,,,,1.0,2015,1.0
A,QU5,CP102,PM,HU,,,,1.0,1.0,2015,1.0
A,QU5,CP102,PM,PL,,,,,2.0,2015,1.0
A,QU5,CP102,PM,RO,,,,2.0,0.0,2015,0.0
A,QU5,CP102,PM,SK,,,,1.0,1.0,2015,3.0
A,QU5,CP103,PM,AT,,3.0,0.2,0.0,2.0,2015,1.0
A,QU5,CP103,PM,CZ,,,,,0.0,2015,0.0
A,QU5,CP103,PM,HU,,,,0.0,0.0,2015,0.0
A,QU5,CP103,PM,PL,,,,,0.0,2015,0.0
A,QU5,CP103,PM,RO,,,,,1.0,2015,0.0
A,QU5,CP103,PM,SK,,,,3.0,0.0,2015,0.0
A,QU5,CP104,PM,AT,,3.0,0.2,1.0,1.0,2015,2.0
A,QU5,CP104,PM,CZ,,,,,5.0,2015,2.0
A,QU5,CP104,PM,HU,,,,4.0,6.0,2015,4.0
A,QU5,CP104,PM,PL,,,,,6.0,2015,3.0
A,QU5,CP104,PM,RO,,,,10.0,5.0,2015,2.0
A,QU5,CP104,PM,SK,,,,2.0,2.0,2015,5.0
A,QU5,CP105,PM,AT,,3.0,0.8,5.0,8.0,2015,7.0
A,QU5,CP105,PM,CZ,,,,,4.0,2015,4.0
A,QU5,CP105,PM,HU,,,,3.0,2.0,2015,4.0
A,QU5,CP105,PM,PL,,,,,4.0,2015,4.0
A,QU5,CP105,PM,RO,,,,,1.0,2015,2.0
A,QU5,CP105,PM,SK,,,,3.0,2.0,2015,2.0
A,QU5,CP11,PM,AT,,53.5,62.9,63.0,62.0,2015,74.0
A,QU5,CP11,PM,CZ,,,,52.0,68.0,2015,78.0
A,QU5,CP11,PM,HU,,,,43.0,44.0,2015,41.0
A,QU5,CP11,PM,PL,,,,21.0,30.0,2015,43.0
A,QU5,CP11,PM,RO,,,,17.0,14.0,2015,18.0
A,QU5,CP11,PM,SK,,,,53.0,63.0,2015,51.0
A,QU5,CP111,PM,AT,,53.5,60.3,61.0,58.0,2015,67.0
A,QU5,CP111,PM,CZ,,,,47.0,54.0,2015,59.0
A,QU5,CP111,PM,HU,,,,40.0,41.0,2015,34.0
A,QU5,CP111,PM,PL,,,,17.0,25.0,2015,37.0
A,QU5,CP111,PM,RO,,,,12.0,11.0,2015,15.0
A,QU5,CP111,PM,SK,,,,49.0,56.0,2015,40.0
A,QU5,CP112,PM,AT,,0.0,2.6,1.0,4.0,2015,8.0
A,QU5,CP112,PM,CZ,,,,5.0,14.0,2015,19.0
A,QU5,CP112,PM,HU,,,,3.0,3.0,2015,6.0
A,QU5,CP112,PM,PL,,,,3.0,5.0,2015,6.0
A,QU5,CP112,PM,RO,,,,4.0,3.0,2015,2.0
A,QU5,CP112,PM,SK,,,,4.0,7.0,2015,11.0
A,QU5,CP12,PM,AT,,63.1,86.4,102.0,93.0,2015,89.0
A,QU5,CP12,PM,CZ,,,,115.0,73.0,2015,75.0
A,QU5,CP12,PM,HU,,,,93.0,61.0,2015,65.0
A,QU5,CP12,PM,PL,,,,68.0,57.0,2015,80.0
A,QU5,CP12,PM,RO,,,,43.0,38.0,2015,42.0
A,QU5,CP12,PM,SK,,,,70.0,47.0,2015,90.0
A,QU5,CP121,PM,AT,,25.0,23.4,26.0,23.0,2015,22.0
A,QU5,CP121,PM,CZ,,,,30.0,33.0,2015,33.0
A,QU5,CP121,PM,HU,,,,25.0,20.0,2015,27.0
A,QU5,CP121,PM,PL,,,,27.0,30.0,2015,30.0
A,QU5,CP121,PM,RO,,,,28.0,25.0,2015,31.0
A,QU5,CP121,PM,SK,,,,26.0,25.0,2015,22.0
A,QU5,CP122,PM,AT,,0.0,,,0.0,2015,0.0
A,QU5,CP122,PM,CZ,,,,,0.0,2015,0.0
A,QU5,CP122,PM,HU,,,,,0.0,2015,0.0
A,QU5,CP122,PM,PL,,,,,0.0,2015,0.0
A,QU5,CP122,PM,RO,,,,,0.0,2015,0.0
A,QU5,CP122,PM,SK,,,,,0.0,2015,0.0
A,QU5,CP123,PM,AT,,14.6,8.3,8.0,7.0,2015,7.0
A,QU5,CP123,PM,CZ,,,,9.0,9.0,2015,9.0
A,QU5,CP123,PM,HU,,,,4.0,3.0,2015,2.0
A,QU5,CP123,PM,PL,,,,9.0,10.0,2015,9.0
A,QU5,CP123,PM,RO,,,,5.0,3.0,2015,3.0
A,QU5,CP123,PM,SK,,,,11.0,10.0,2015,4.0
A,QU5,CP124,PM,AT,,0.0,1.9,2.0,5.0,2015,3.0
A,QU5,CP124,PM,CZ,,,,0.0,0.0,2015,2.0
A,QU5,CP124,PM,HU,,,,0.0,1.0,2015,1.0
A,QU5,CP124,PM,PL,,,,,1.0,2015,2.0
A,QU5,CP124,PM,RO,,,,0.0,0.0,2015,1.0
A,QU5,CP124,PM,SK,,,,0.0,0.0,2015,1.0
A,QU5,CP125,PM,AT,,19.9,40.9,49.0,47.0,2015,45.0
A,QU5,CP125,PM,CZ,,,,65.0,22.0,2015,24.0
A,QU5,CP125,PM,HU,,,,57.0,32.0,2015,27.0
A,QU5,CP125,PM,PL,,,,14.0,12.0,2015,14.0
A,QU5,CP125,PM,RO,,,,4.0,4.0,2015,5.0
A,QU5,CP125,PM,SK,,,,22.0,3.0,2015,60.0
A,QU5,CP126,PM,AT,,0.8,1.0,1.0,1.0,2015,1.0
A,QU5,CP126,PM,CZ,,,,6.0,6.0,2015,4.0
A,QU5,CP126,PM,HU,,,,2.0,2.0,2015,4.0
A,QU5,CP126,PM,PL,,,,1.0,1.0,2015,1.0
A,QU5,CP126,PM,RO,,,,3.0,5.0,2015,2.0
A,QU5,CP126,PM,SK,,,,5.0,4.0,2015,1.0
A,QU5,CP127,PM,AT,,2.9,10.9,16.0,10.0,2015,11.0
A,QU5,CP127,PM,CZ,,,,5.0,4.0,2015,3.0
A,QU5,CP127,PM,HU,,,,5.0,5.0,2015,4.0
A,QU5,CP127,PM,PL,,,,4.0,3.0,2015,3.0
A,QU5,CP127,PM,RO,,,,3.0,2.0,2015,1.0
A,QU5,CP127,PM,SK,,,,6.0,4.0,2015,2.0
A,QU1,CP01,PM,AT,,176.2,178.6,155.0,146.0,2020,141.0
A,QU1,CP01,PM,CZ,,,,242.0,228.0,2020,
A,QU1,CP01,PM,HU,,,,294.0,209.0,2020,173.0
A,QU1,CP01,PM,PL,,,,305.0,259.0,2020,245.0
A,QU1,CP01,PM,RO,,,,588.0,415.0,2020,359.0
A,QU1,CP01,PM,SK,,,,305.0,238.0,2020,224.0
A,QU1,CP011,PM,AT,,158.9,160.6,139.0,129.0,2020,125.0
A,QU1,CP011,PM,CZ,,,,217.0,209.0,2020,
A,QU1,CP011,PM,HU,,,,272.0,193.0,2020,160.0
A,QU1,CP011,PM,PL,,,,287.0,241.0,2020,225.0
A,QU1,CP011,PM,RO,,,,568.0,396.0,2020,
A,QU1,CP011,PM,SK,,,,282.0,217.0,2020,205.0
A,QU1,CP012,PM,AT,,17.3,18.0,16.0,16.0,2020,16.0
A,QU1,CP012,PM,CZ,,,,25.0,20.0,2020,
A,QU1,CP012,PM,HU,,,,21.0,15.0,2020,14.0
A,QU1,CP012,PM,PL,,,,18.0,18.0,2020,20.0
A,QU1,CP012,PM,RO,,,,19.0,19.0,2020,
A,QU1,CP012,PM,SK,,,,23.0,21.0,2020,19.0
A,QU1,CP02,PM,AT,,25.0,32.1,32.0,34.0,2020,32.0
A,QU1,CP02,PM,CZ,,,,26.0,26.0,2020,
A,QU1,CP02,PM,HU,,,,43.0,31.0,2020,27.0
A,QU1,CP02,PM,PL,,,,27.0,25.0,2020,23.0
A,QU1,CP02,PM,RO,,,,66.0,56.0,2020,48.0
A,QU1,CP02,PM,SK,,,,28.0,26.0,2020,29.0
A,QU1,CP021,PM,AT,,12.5,11.2,11.0,12.0,2020,12.0
A,QU1,CP021,PM,CZ,,,,13.0,13.0,2020,
A,QU1,CP021,PM,HU,,,,11.0,9.0,2020,8.0
A,QU1,CP021,PM,PL,,,,7.0,8.0,2020,12.0
A,QU1,CP021,PM,RO,,,,23.0,21.0,2020,
A,QU1,CP021,PM,SK,,,,12.0,12.0,2020,15.0
A,QU1,CP022,PM,AT,,12.5,20.9,20.0,23.0,2020,19.0
A,QU1,CP022,PM,CZ,,,,13.0,13.0,2020,
A,QU1,CP022,PM,HU,,,,33.0,23.0,2020,19.0
A,QU1,CP022,PM,PL,,,,20.0,17.0,2020,11.0
A,QU1,CP022,PM,RO,,,,42.0,35.0,2020,
A,QU1,CP022,PM,SK,,,,16.0,14.0,2020,14.0
A,QU1,CP023,PM,AT,,0.0,,,0.0,2020,0.0
A,QU1,CP023,PM,CZ,,,,,0.0,2020,
A,QU1,CP023,PM,HU,,,,,0.0,2020,0.0
A,QU1,CP023,PM,PL,,,,,0.0,2020,0.0
A,QU1,CP023,PM,RO,,,,,0.0,2020,
A,QU1,CP023,PM,SK,,,,,0.0,2020,0.0
A,QU1,CP03,PM,AT,,88.8,64.8,57.0,53.0,2020,35.0
A,QU1,CP03,PM,CZ,,,,57.0,34.0,2020,
A,QU1,CP03,PM,HU,,,,44.0,19.0,2020,11.0
A,QU1,CP03,PM,PL,,,,27.0,29.0,2020,24.0
A,QU1,CP03,PM,RO,,,,44.0,26.0,2020,28.0
A,QU1,CP03,PM,SK,,,,39.0,30.0,2020,34.0
A,QU1,CP031,PM,AT,,74.1,47.9,45.0,40.0,2020,25.0
A,QU1,CP031,PM,CZ,,,,41.0,25.0,2020,
A,QU1,CP031,PM,HU,,,,30.0,13.0,2020,7.0
A,QU1,CP031,PM,PL,,,,18.0,19.0,2020,19.0
A,QU1,CP031,PM,RO,,,,25.0,14.0,2020,
A,QU1,CP031,PM,SK,,,,23.0,18.0,2020,22.0
A,QU1,CP032,PM,AT,,14.7,16.9,12.0,13.0,2020,10.0
A,QU1,CP032,PM,CZ,,,,16.0,10.0,2020,
A,QU1,CP032,PM,HU,,,,14.0,6.0,2020,4.0
A,QU1,CP032,PM,PL,,,,9.0,10.0,2020,6.0
A,QU1,CP032,PM,RO,,,,18.0,12.0,2020,
A,QU1,CP032,PM,SK,,,,16.0,12.0,2020,12.0
A,QU1,CP04,PM,AT,,218.2,264.5,234.0,290.0,2020,325.0
A,QU1,CP04,PM,CZ,,,,205.0,345.0,2020,
A,QU1,CP04,PM,HU,,,,268.0,451.0,2020,574.0
A,QU1,CP04,PM,PL,,,,384.0,424.0,2020,402.0
A,QU1,CP04,PM,RO,,,,142.0,357.0,2020,378.0
A,QU1,CP04,PM,SK,,,,353.0,483.0,2020,433.0
A,QU1,CP041,PM,AT,,38.7,76.4,49.0,99.0,2020,125.0
A,QU1,CP041,PM,CZ,,,,41.0,106.0,2020,
A,QU1,CP041,PM,HU,,,,10.0,23.0,2020,28.0
A,QU1,CP041,PM,PL,,,,9.0,11.0,2020,15.0
A,QU1,CP041,PM,RO,,,,2.0,10.0,2020,
A,QU1,CP041,PM,SK,,,,29.0,20.0,2020,26.0
A,QU1,CP042,PM,AT,,84.5,53.7,83.0,61.0,2020,70.0
A,QU1,CP042,PM,CZ,,,,,0.0,2020,
A,QU1,CP042,PM,HU,,,,,187.0,2020,431.0
A,QU1,CP042,PM,PL,,,,180.0,209.0,2020,215.0
A,QU1,CP042,PM,RO,,,,,210.0,2020,
A,QU1,CP042,PM,SK,,,,82.0,210.0,2020,183.0
A,QU1,CP043,PM,AT,,13.6,24.6,14.0,12.0,2020,10.0
A,QU1,CP043,PM,CZ,,,,15.0,18.0,2020,
A,QU1,CP043,PM,HU,,,,37.0,8.0,2020,5.0
A,QU1,CP043,PM,PL,,,,18.0,18.0,2020,7.0
A,QU1,CP043,PM,RO,,,,6.0,3.0,2020,
A,QU1,CP043,PM,SK,,,,22.0,12.0,2020,10.0
A,QU1,CP044,PM,AT,,27.1,48.7,37.0,58.0,2020,66.0
A,QU1,CP044,PM,CZ,,,,26.0,28.0,2020,
A,QU1,CP044,PM,HU,,,,51.0,57.0,2020,33.0
A,QU1,CP044,PM,PL,,,,53.0,53.0,2020,60.0
A,QU1,CP044,PM,RO,,,,18.0,13.0,2020,
A,QU1,CP044,PM,SK,,,,28.0,51.0,2020,63.0
A,QU1,CP045,PM,AT,,54.4,61.2,50.0,59.0,2020,55.0
A,QU1,CP045,PM,CZ,,,,123.0,193.0,2020,
A,QU1,CP045,PM,HU,,,,169.0,177.0,2020,77.0
A,QU1,CP045,PM,PL,,,,124.0,133.0,2020,105.0
A,QU1,CP045,PM,RO,,,,117.0,121.0,2020,
A,QU1,CP045,PM,SK,,,,192.0,189.0,2020,150.0
A,QU1,CP05,PM,AT,,107.6,65.2,60.0,64.0,2020,55.0
A,QU1,CP05,PM,CZ,,,,59.0,54.0,2020,
A,QU1,CP05,PM,HU,,,,43.0,29.0,2020,25.0
A,QU1,CP05,PM,PL,,,,31.0,35.0,2020,41.0
A,QU1,CP05,PM,RO,,,,24.0,25.0,2020,36.0
A,QU1,CP05,PM,SK,,,,28.0,32.0,2020,42.0
A,QU1,CP051,PM,AT,,37.9,30.7,24.0,23.0,2020,21.0
A,QU1,CP051,PM,CZ,,,,17.0,13.0,2020,
A,QU1,CP051,PM,HU,,,,6.0,4.0,2020,2.0
A,QU1,CP051,PM,PL,,,,5.0,7.0,2020,7.0
A,QU1,CP051,PM,RO,,,,2.0,1.0,2020,
A,QU1,CP051,PM,SK,,,,4.0,5.0,2020,10.0
A,QU1,CP052,PM,AT,,12.4,4.3,6.0,7.0,2020,3.0
A,QU1,CP052,PM,CZ,,,,5.0,5.0,2020,
A,QU1,CP052,PM,HU,,,,2.0,1.0,2020,1.0
A,QU1,CP052,PM,PL,,,,2.0,3.0,2020,3.0
A,QU1,CP052,PM,RO,,,,2.0,3.0,2020,
A,QU1,CP052,PM,SK,,,,2.0,2.0,2020,1.0
A,QU1,CP053,PM,AT,,25.4,11.1,10.0,12.0,2020,9.0
A,QU1,CP053,PM,CZ,,,,11.0,16.0,2020,
A,QU1,CP053,PM,HU,,,,10.0,6.0,2020,6.0
A,QU1,CP053,PM,PL,,,,6.0,6.0,2020,8.0
A,QU1,CP053,PM,RO,,,,3.0,1.0,2020,
A,QU1,CP053,PM,SK,,,,3.0,5.0,2020,8.0
A,QU1,CP054,PM,AT,,5.4,4.6,4.0,4.0,2020,4.0
A,QU1,CP054,PM,CZ,,,,4.0,4.0,2020,
A,QU1,CP054,PM,HU,,,,1.0,1.0,2020,1.0
A,QU1,CP054,PM,PL,,,,2.0,2.0,2020,4.0
A,QU1,CP054,PM,RO,,,,1.0,1.0,2020,
A,QU1,CP054,PM,SK,,,,2.0,3.0,2020,1.0
A,QU1,CP055,PM,AT,,8.8,2.3,4.0,4.0,2020,3.0
A,QU1,CP055,PM,CZ,,,,6.0,3.0,2020,
A,QU1,CP055,PM,HU,,,,2.0,2.0,2020,1.0
A,QU1,CP055,PM,PL,,,,2.0,2.0,2020,3.0
A,QU1,CP055,PM,RO,,,,1.0,1.0,2020,
A,QU1,CP055,PM,SK,,,,1.0,2.0,2020,6.0
A,QU1,CP056,PM,AT,,17.8,12.1,11.0,13.0,2020,13.0
A,QU1,CP056,PM,CZ,,,,16.0,15.0,2020,
A,QU1,CP056,PM,HU,,,,21.0,15.0,2020,14.0
A,QU1,CP056,PM,PL,,,,15.0,15.0,2020,16.0
A,QU1,CP056,PM,RO,,,,16.0,19.0,2020,
A,QU1,CP056,PM,SK,,,,16.0,15.0,2020,17.0
A,QU1,CP06,PM,AT,,20.0,21.0,26.0,36.0,2020,43.0
A,QU1,CP06,PM,CZ,,,,16.0,41.0,2020,
A,QU1,CP06,PM,HU,,,,47.0,52.0,2020,37.0
A,QU1,CP06,PM,PL,,,,55.0,53.0,2020,54.0
A,QU1,CP06,PM,RO,,,,31.0,36.0,2020,54.0
A,QU1,CP06,PM,SK,,,,30.0,37.0,2020,34.0
A,QU1,CP061,PM,AT,,0.0,12.8,16.0,26.0,2020,22.0
A,QU1,CP061,PM,CZ,,,,13.0,30.0,2020,
A,QU1,CP061,PM,HU,,,,38.0,47.0,2020,32.0
A,QU1,CP061,PM,PL,,,,45.0,43.0,2020,43.0
A,QU1,CP061,PM,RO,,,,26.0,32.0,2020,
A,QU1,CP061,PM,SK,,,,24.0,33.0,2020,28.0
A,QU1,CP062,PM,AT,,9.4,6.8,7.0,8.0,2020,17.0
A,QU1,CP062,PM,CZ,,,,2.0,9.0,2020,
A,QU1,CP062,PM,HU,,,,6.0,3.0,2020,4.0
A,QU1,CP062,PM,PL,,,,10.0,9.0,2020,9.0
A,QU1,CP062,PM,RO,,,,3.0,3.0,2020,
A,QU1,CP062,PM,SK,,,,5.0,4.0,2020,5.0
A,QU1,CP063,PM,AT,,0.8,1.4,2.0,3.0,2020,4.0
A,QU1,CP063,PM,CZ,,,,0.0,2.0,2020,
A,QU1,CP063,PM,HU,,,,2.0,2.0,2020,1.0
A,QU1,CP063,PM,PL,,,,1.0,1.0,2020,1.0
A,QU1,CP063,PM,RO,,,,2.0,0.0,2020,
A,QU1,CP063,PM,SK,,,,1.0,0.0,2020,0.0
A,QU1,CP07,PM,AT,,148.1,102.0,148.0,108.0,2020,96.0
A,QU1,CP07,PM,CZ,,,,88.0,37.0,2020,
A,QU1,CP07,PM,HU,,,,73.0,54.0,2020,29.0
A,QU1,CP07,PM,PL,,,,38.0,39.0,2020,53.0
A,QU1,CP07,PM,RO,,,,25.0,14.0,2020,14.0
A,QU1,CP07,PM,SK,,,,55.0,23.0,2020,36.0
A,QU1,CP071,PM,AT,,71.0,35.3,62.0,30.0,2020,29.0
A,QU1,CP071,PM,CZ,,,,11.0,3.0,2020,
A,QU1,CP071,PM,HU,,,,22.0,24.0,2020,2.0
A,QU1,CP071,PM,PL,,,,6.0,6.0,2020,14.0
A,QU1,CP071,PM,RO,,,,0.0,0.0,2020,
A,QU1,CP071,PM,SK,,,,7.0,0.0,2020,8.0
A,QU1,CP072,PM,AT,,68.3,58.2,78.0,62.0,2020,52.0
A,QU1,CP072,PM,CZ,,,,59.0,20.0,2020,
A,QU1,CP072,PM,HU,,,,35.0,18.0,2020,22.0
A,QU1,CP072,PM,PL,,,,16.0,21.0,2020,34.0
A,QU1,CP072,PM,RO,,,,9.0,5.0,2020,
A,QU1,CP072,PM,SK,,,,27.0,12.0,2020,24.0
A,QU1,CP073,PM,AT,,8.7,8.5,8.0,16.0,2020,15.0
A,QU1,CP073,PM,CZ,,,,19.0,14.0,2020,
A,QU1,CP073,PM,HU,,,,16.0,12.0,2020,5.0
A,QU1,CP073,PM,PL,,,,16.0,13.0,2020,5.0
A,QU1,CP073,PM,RO,,,,16.0,10.0,2020,
A,QU1,CP073,PM,SK,,,,21.0,11.0,2020,5.0
A,QU1,CP08,PM,AT,,19.4,33.4,29.0,23.0,2020,22.0
A,QU1,CP08,PM,CZ,,,,48.0,49.0,2020,
A,QU1,CP08,PM,HU,,,,54.0,40.0,2020,41.0
A,QU1,CP08,PM,PL,,,,41.0,36.0,2020,37.0
A,QU1,CP08,PM,RO,,,,26.0,25.0,2020,35.0
A,QU1,CP08,PM,SK,,,,41.0,42.0,2020,48.0
A,QU1,CP081,PM,AT,,6.5,0.6,1.0,1.0,2020,0.0
A,QU1,CP081,PM,CZ,,,,1.0,1.0,2020,
A,QU1,CP081,PM,HU,,,,0.0,0.0,2020,0.0
A,QU1,CP081,PM,PL,,,,,0.0,2020,0.0
A,QU1,CP081,PM,RO,,,,0.0,0.0,2020,
A,QU1,CP081,PM,SK,,,,1.0,1.0,2020,1.0
A,QU1,CP082,PM,AT,,6.5,2.0,1.0,2.0,2020,4.0
A,QU1,CP082,PM,CZ,,,,4.0,1.0,2020,
A,QU1,CP082,PM,HU,,,,2.0,1.0,2020,1.0
A,QU1,CP082,PM,PL,,,,1.0,0.0,2020,1.0
A,QU1,CP082,PM,RO,,,,1.0,0.0,2020,
A,QU1,CP082,PM,SK,,,,0.0,0.0,2020,1.0
A,QU1,CP083,PM,AT,,6.5,30.8,27.0,21.0,2020,17.0
A,QU1,CP083,PM,CZ,,,,43.0,46.0,2020,
A,QU1,CP083,PM,HU,,,,52.0,39.0,2020,40.0
A,QU1,CP083,PM,PL,,,,40.0,35.0,2020,36.0
A,QU1,CP083,PM,RO,,,,25.0,24.0,2020,
A,QU1,CP083,PM,SK,,,,39.0,41.0,2020,46.0
A,QU1,CP09,PM,AT,,77.6,106.7,114.0,101.0,2020,102.0
A,QU1,CP09,PM,CZ,,,,97.0,93.0,2020,
A,QU1,CP09,PM,HU,,,,53.0,43.0,2020,26.0
A,QU1,CP09,PM,PL,,,,38.0,42.0,2020,39.0
A,QU1,CP09,PM,RO,,,,29.0,26.0,2020,18.0
A,QU1,CP09,PM,SK,,,,37.0,40.0,2020,32.0
A,QU1,CP091,PM,AT,,0.0,13.6,17.0,18.0,2020,13.0
A,QU1,CP091,PM,CZ,,,,18.0,12.0,2020,
A,QU1,CP091,PM,HU,,,,9.0,4.0,2020,2.0
A,QU1,CP091,PM,PL,,,,4.0,4.0,2020,4.0
A,QU1,CP091,PM,RO,,,,2.0,0.0,2020,
A,QU1,CP091,PM,SK,,,,4.0,2.0,2020,5.0
A,QU1,CP092,PM,AT,,0.0,4.0,2.0,1.0,2020,2.0
A,QU1,CP092,PM,CZ,,,,1.0,0.0,2020,
A,QU1,CP092,PM,HU,,,,0.0,0.0,2020,0.0
A,QU1,CP092,PM,PL,,,,,0.0,2020,1.0
A,QU1,CP092,PM,RO,,,,0.0,0.0,2020,
